16000201,0,16000201,富豪的证明（6个装）,USE,0,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,90000210,0,0,0,0,0,0,SELF,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,【内容】$R「富豪的证明」$R共有6个,0,1,0,0
16000202,0,16000200,富豪的证明（30天）,USE,0,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,90000211,0,0,0,0,0,0,SELF,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,使用的话，30天内魔物$R道具掉落率$R会变为2倍$R※退出状态的有效时间$R也算在内,0,1,0,10
16000203,0,16000200,富豪的证明（初心者）,USE,0,0,0,0,0,-1,-1,0,1,0,0,1,0,0,0,0,0,0,0,90000407,0,0,0,0,0,0,SELF,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,使用的话，60分钟内$R魔物的道具掉落率$R会变为2倍,0,0,0,0
16000300,0,16000300,时空之钥E,USE,0,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,90000212,0,0,0,0,0,0,SELF,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,用来移动的道具$R使用的话可以在与「复活战士」$R签约地点移动$R※仅在艾米尔世界可使用※在地牢中不可使用,0,1,0,10
16000301,0,16000301,时空之钥E（10个装）,USE,0,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,90000210,0,0,0,0,0,0,SELF,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,【内容】$R「时空之钥E」$R共有10个$R※仅在艾米尔世界可使用$R地牢中不可使用,0,1,0,0
16000302,0,16000302,时空之钥E（20个装）,USE,0,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,90000210,0,0,0,0,0,0,SELF,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,【内容】$R「时空之钥E」$R共有20个$R※仅在艾米尔世界可使用$R地牢中不可使用,0,1,0,0
16000400,0,16000400,重生药水,USE,0,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,90000215,0,0,0,0,0,0,SELF,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,使用的话，可重置属性$R※初心者也可使用，请注意,0,1,0,10
16000500,0,16000500,忘却药水,USE,0,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,90000216,0,0,0,0,0,0,SELF,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,使用的话，可重置技能$R※在多米尼翁世界不可使用$R※保留技能不可重置,0,1,0,10
16000600,0,16000600,旺盛的饮料（生命）,USE,0,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,90000217,0,0,0,0,0,0,SELF,NONE,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,使用的话，60分钟内最大HP可增加150$R※不能与其他增加上限系道具叠加或重复使用,0,1,0,10
16000700,0,16000700,旺盛的饮料（魔法）,USE,0,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,90000218,0,0,0,0,0,0,SELF,NONE,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,使用的话，60分钟内最大MP可增加100$R※不能与其他增加上限系道具叠加或重复使用,0,1,0,10
16000800,0,16000800,旺盛的饮料（耐力）,USE,0,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,90000219,0,0,0,0,0,0,SELF,NONE,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,使用的话，60分钟内最大SP可增加100$R※不能与其他增加上限系道具叠加或重复使用,0,1,0,10
16000900,0,16000900,卡塞多拉尔优惠券,USE,0,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,90000220,0,0,0,0,0,0,SELF,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,使用的话$R30天内租赁的小仓库追加50格$R※退出状态的也计算为有效时间,0,1,0,10
16000901,0,16000900,卡塞多拉尔特别优惠券,USE,0,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,90000221,0,0,0,0,0,0,SELF,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,使用的话$R30天内租赁的大仓库追加100格$R※退出状态的也计算为有效时间,0,1,0,10
16000902,0,16000900,卡塞多拉尔特别优惠券50（1H）,USE,0,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,90000434,0,0,0,0,0,0,SELF,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,使用的话，60分钟之内$R租赁的小仓库追加50格$R※退出状态的也计算为有效时间,0,1,0,10
16000903,0,16000900,卡塞多拉尔特别优惠券100（1H）,USE,0,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,90000435,0,0,0,0,0,0,SELF,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,使用的话，60分钟之内$R租赁的大仓库追加100格$R※退出状态的也计算为有效时间,0,1,0,10
16001000,0,16001000,历练之戒50%,USE,0,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,90000222,0,0,0,0,0,0,SELF,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60分钟内如果打倒魔物的话可以获得$R职业经验增加50%,0,1,0,10
16001001,0,16001001,历练之戒50%（6个装）,USE,0,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,90000210,0,0,0,0,0,0,SELF,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,【内容】$R「历练之戒50%」$R共有6个,0,1,0,0
16001002,0,16001000,历练之戒50%（30天）,USE,0,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,90000224,0,0,0,0,0,0,SELF,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30天内打倒魔物时可以得到$R职业经验值增加50%$R※退出状态的有效时间也算在内,0,1,0,10
16001003,0,16001003,历练之戒100%,USE,0,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,90000376,0,0,0,0,0,0,SELF,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,使用的话，60分钟内$R打倒怪物后获得的$R职业经验值会增加100%$R※不能和职业经验值增加50和$R　职业经验值增加300并用,0,1,0,10
16001004,0,16001004,历练之戒100%（6个装）,USE,0,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,90000210,0,0,0,0,0,0,SELF,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,【内容】$R有6个「历练之戒100%」$R使用的话，60分钟内$R打倒怪物后获得的$R职业经验值会增加100%$R※不能和职业经验值增加50和$R　职业经验值增加300并用,0,1,0,0
16001005,0,16001000,历练之戒50%（初心者）,USE,0,0,0,0,0,-1,-1,0,1,0,0,1,0,0,0,0,0,0,0,90000408,0,0,0,0,0,0,SELF,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,使用的话，60分钟内$R打倒怪物后获得的$R职业经验值增加50%,0,0,0,0
16001100,0,16001100,泰迪的秘传收纳术,USE,0,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,90000225,0,0,0,0,0,0,SELF,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180分钟内有效重量和体积$R会增加50%,0,1,0,10
16001101,0,16001101,泰迪的秘传收纳术（6个装）,USE,0,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,90000210,0,0,0,0,0,0,SELF,NONE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,【内容】$R「泰迪的秘传收纳术」$R共有6个,0,1,0,0
