#NPCID,NAME,MAPID,座標Ｘ,座標Ｙ,方向,scale,EVENTID,NOTOUCH,ＰＩＣＴＩＤ,初期モーション,透明度(0~255)この値を 0 以外にすると重くなるので注意してください,デフォルト表示,円形影の描画,FLAG,NPC表示設定,
#10000000,,0,
#10000001,,0,
#10000002,,0,
11000056,诺森国境警卫兵,10001000,95,43,2,1.1,11000056,0,11000056,111,0,1,0,0,0,
11000057,诺森国境警卫兵,10001000,90,2,7,1.1,11000057,0,11000057,111,0,1,0,0,0,
11000060,行会商人,30060000,4,0,0,1.05,11000060,0,11000050,111,0,1,0,0,0,
11000061,行会商人,10046000,164,220,4,1.05,11000061,0,11000050,111,0,1,0,0,0,
11000062,行会商人,10001000,81,27,6,1.05,11000062,0,11000050,111,0,1,0,0,0,
11000063,行会商人,10054000,184,161,5,1.05,11000063,0,11000050,111,0,1,0,0,0,
11000064,行会商人,10060000,154,199,2,1.05,11000064,0,11000052,111,0,1,0,0,0,
#アイアンシティ商店2,,,,,,,,,,,,,0,
11000065,行会商人,30060004,4,0,0,1.05,11000065,0,11000050,111,0,1,0,0,0,
11000066,行会商人,30060002,4,0,0,1.05,11000066,0,11000050,111,0,1,0,0,0,
#11000067,トンカ用商人,10001000,,,,1.05,11000067,0,11000050,111,0,1,0,0,0,
#11000068,天塔商人,10001000,,,,1.05,11000068,0,11000050,111,0,1,0,0,0,
11000069,行会商人,10059000,99,58,3,1.05,11000069,0,11000050,111,0,1,0,0,0,
11000070,城里的老人,10023000,189,129,7,1.1,11000070,0,11000070,111,0,1,0,0,0,
11000071,万事通,10024000,100,94,3,1,11000071,0,11000071,111,0,1,0,0,0,
#11000072,個性のない男,10023000,116,205,4,1,11000072,0,11000072,111,0,1,0,0,0,
#11000073,ぶりっこ,10023000,197,145,2,1,11000073,0,11000073,111,0,1,0,0,0,
#11000074,真面目そうな男,10023000,117,85,0,1,11000074,0,11000074,111,0,1,0,0,0,
#11000075,セクシーな女の人,10023000,97,73,2,1,11000075,0,11000075,111,0,1,0,0,0,
11000076,麦吉克,10024000,122,49,0,1,11000076,0,11000076,111,0,1,0,0,0,
11000077,夏莉,10024000,136,133,7,1,11000077,0,11000077,111,0,1,0,0,0,
11000078,塞伊菈,10024000,174,76,1,1,11000078,0,11000078,111,0,1,0,0,0,
11000079,布莱克,10024000,147,209,4,1,11000079,0,11000079,111,0,1,0,0,0,
11000080,健忘的老人,10024000,201,133,2,1.1,11000080,0,11000080,111,0,1,0,0,0,
11000081,老爷爷的孩子,10023000,122,167,4,1,11000081,0,11000081,111,0,1,0,0,0,
11000082,老爷爷的孙儿,10024000,51,130,4,1.1,11000082,0,11000082,111,0,1,0,0,0,
11000083,老爷爷的朋友,10023000,49,176,2,1.1,11000083,0,11000083,111,0,1,0,0,0,
11000084,老爷爷的义子,10024000,169,202,5,1,11000084,0,11000084,111,0,1,0,0,0,
11000085,老爷爷的女朋友,10023000,162,91,2,1,11000085,0,11000085,111,0,1,0,0,0,
11000086,爱哭的男生,10024000,98,157,1,1,11000086,0,11000086,111,0,1,0,0,0,
11000087,泰达尼亚传送室主任,30140000,7,16,6,1,11000087,0,11000087,111,0,1,0,0,0,
11000088,多米尼翁传送室主任,30141000,7,16,6,1,11000088,0,11000088,111,0,1,0,0,0,
11000089,奥尔佳,10001000,110,11,0,1,11000089,0,11000089,111,0,1,0,0,0,
11000090,玛秀夏,10002000,22,237,5,1,11000090,0,11000090,111,0,1,0,0,0,
11000091,汤姆,10014000,119,224,5,1.1,11000091,0,11000091,111,0,1,0,0,0,
11000092,卡利,10015000,253,89,3,1,11000092,0,11000092,111,0,1,0,0,0,
11000093,康斯坦斯,10018000,238,93,2,1,11000093,0,11000093,111,0,1,0,0,0,
11000094,格列尔莫,10019000,109,112,6,1.2,11000094,0,11000094,111,0,1,0,0,0,
11000095,少女,10022000,225,119,0,1,11000095,0,11000095,111,0,1,0,0,0,
11000096,挖掘者,10025000,31,121,0,1.2,11000096,0,11000096,111,0,1,0,0,0,
11000097,尼克罗,10031000,120,30,6,1.15,11000097,0,11000097,111,0,1,0,0,0,
11000098,莱塔,10031000,185,211,3,1.05,11000098,0,11000098,111,0,1,0,0,0,
11000099,克拉克,10034000,32,69,6,1.2,11000099,0,11000099,111,0,1,0,0,0,
11000100,普里德里希,10035000,17,196,6,1,11000100,0,11000100,111,0,1,0,0,0,
11000101,玛尔塔,10046000,210,222,2,1.08,11000101,0,11000101,111,0,1,0,0,0,
11000102,尤里卡,20012000,72,60,7,1,11000102,0,11000102,111,0,1,0,0,0,
11000103,贾斯明,20003000,100,70,4,1,11000103,0,11000103,111,0,1,0,0,0,
11000104,莱因哈特,20032000,98,95,4,1,11000104,0,11000104,111,0,1,0,0,0,
11000105,戈洛,10020000,104,72,0,1,11000105,0,11000105,111,0,1,0,0,0,
11000106,酒馆的麦当娜,10024000,200,124,2,1,11000106,0,11000106,111,0,1,0,0,0,
11000107,汤姆的妈妈,10024000,61,168,1,1.08,11000107,0,11000107,111,0,1,0,0,0,
11000108,卡洛琳奈,10024000,72,76,3,1,11000108,0,11000108,111,0,1,0,0,0,
11000109,地之精灵,10018000,43,95,6,1,11000109,0,11000109,111,0,1,0,0,0,
11000110,风之精灵,10035000,131,101,6,1,11000110,0,11000110,111,0,1,0,0,0,
11000111,炎之精灵,10042000,31,61,6,1,11000111,0,11000111,111,0,1,0,0,0,
11000112,水之精灵,10002000,18,152,6,1,11000112,0,11000112,111,0,1,0,0,0,
11000113,光之精灵,10034000,48,95,6,1,11000113,0,11000113,111,0,1,0,0,0,
11000114,暗之精灵,10019100,12,79,6,1,11000114,0,11000114,111,0,1,0,0,0,
11000115,尼博隆根的发型屋,10023000,152,74,0,1.05,11000115,0,11000115,111,0,1,0,0,0,
11000118,道具精制师,10025000,47,120,0,1.15,11000118,0,11000118,111,0,1,0,0,0,
11000119,道具精制师,10022000,208,135,4,1.15,11000118,0,11000118,111,0,1,0,0,0,
11000120,道具精制师,10031000,135,47,2,1.15,11000118,0,11000118,111,0,1,0,0,0,
11000121,道具精制师,10014000,120,208,6,1.15,11000118,0,11000118,111,0,1,0,0,0,
11000122,食品店老婆婆,10025000,38,120,0,1,11000122,0,11000122,111,0,1,0,0,0,
11000123,食品店老婆婆,10022000,217,135,4,1,11000123,0,11000123,111,0,1,0,0,0,
11000124,食品店老婆婆,10031000,135,38,2,1,11000124,0,11000124,111,0,1,0,0,0,
11000125,食品店老婆婆,10014000,120,217,6,1,11000125,0,11000125,111,0,1,0,0,0,
11000126,阿格尼丝,10035000,211,202,3,1,11000126,0,11000126,111,0,1,0,0,0,
11000127,东门守卫,10025000,61,134,4,1.1,11000127,0,11000127,111,0,1,0,0,0,
11000128,东门守卫,10025000,61,121,0,1.1,11000128,0,11000128,111,0,1,0,0,0,
11000129,西门守卫,10022000,194,121,0,1.1,11000129,0,11000129,111,0,1,0,0,0,
11000130,西门守卫,10022000,194,134,4,1.1,11000130,0,11000130,111,0,1,0,0,0,
11000131,南门守卫,10031000,121,61,6,1.1,11000131,0,11000131,111,0,1,0,0,0,
11000132,南门守卫,10031000,134,61,2,1.1,11000132,0,11000132,111,0,1,0,0,0,
11000133,北门守卫,10014000,134,194,2,1.1,11000133,0,11000133,111,0,1,0,0,0,
11000134,北门守卫,10014000,121,194,6,1.1,11000134,0,11000134,111,0,1,0,0,0,
11000135,戈洛,10025000,41,136,5,1.3,11000135,0,11000135,111,0,1,0,0,0,
11000136,马洛尼,10022000,214,119,1,1.3,11000136,0,11000136,111,0,1,0,0,0,
11000137,维多利娜,10031000,119,41,7,1.3,11000137,0,11000137,111,0,1,0,0,0,
11000138,卡特琳娜,10014000,136,214,3,1.3,11000138,0,11000138,111,0,1,0,0,0,
11000139,鱼人长老,20004001,62,22,0,1,11000139,0,11000029,111,0,1,0,0,0,
11000140,鱼人居民,20004001,61,98,7,1,11000140,0,11000029,111,0,1,0,0,0,
11000141,鱼人居民,20004001,64,67,7,1,11000141,0,11000029,111,0,1,0,0,0,
11000142,鱼人居民,20004001,65,68,3,1,11000142,0,11000029,111,0,1,0,0,0,
11000143,鱼人居民,20004001,24,48,0,1,11000143,0,11000029,111,0,1,0,0,0,
11000144,鱼人居民,20004001,60,49,7,1,11000144,0,11000029,111,0,1,0,0,0,
11000145,鱼人居民,20004001,73,19,1,1,11000145,0,11000029,111,0,1,0,0,0,
11000146,鱼人居民,20004001,73,21,4,1,11000146,0,11000029,111,0,1,0,0,0,
11000147,鱼人居民,20004001,71,19,6,1,11000147,0,11000029,111,0,1,0,0,0,
11000148,鱼人宰相,20004001,60,23,7,1,11000148,0,11000029,111,0,1,0,0,0,
11000149,裁缝阿姨,30020000,3,1,0,1.08,11000149,0,11000149,111,0,1,0,0,0,
11000150,裁缝蝴蝶,10032000,137,103,3,1,11000150,0,11000150,111,0,1,0,0,0,
11000151,裁缝蝴蝶,10017000,34,246,1,1,11000151,0,11000151,111,0,1,0,0,0,
11000152,裁缝蝴蝶,10030000,76,235,2,1,11000152,0,11000152,111,0,1,0,0,0,
11000153,玛莎,20013003,61,62,6,1,11000153,0,11000153,111,0,1,0,0,0,
11000154,艾米尔,20013003,61,63,6,1,11000154,0,11000154,111,0,1,0,0,0,
11000155,埃琳娜,10023000,106,122,6,1,11000155,0,11000181,111,0,1,0,0,0,
11000156,贝利尔,20013003,61,59,6,1,11000156,0,11000156,111,0,1,0,0,0,
11000157,泰塔斯,20013003,61,61,6,1,11000157,0,11000157,111,0,1,0,0,0,
11000158,蒂塔,20013003,61,60,6,1,11000158,0,11000158,111,0,1,0,0,0,
11000159,铁匠铺店员,30013000,3,1,0,1.15,11000159,0,11000159,111,0,1,0,0,0,
11000160,剧场小姐,30180000,1,10,6,1,11000160,0,11000160,111,0,1,0,0,0,
11000161,剧场小姐,30181000,1,10,6,1,11000161,0,11000161,111,0,1,0,0,0,
11000162,剧场小姐,30182000,1,10,6,1,11000162,0,11000162,111,0,1,0,0,0,
11000163,剧场小姐,30183000,1,10,6,1,11000163,0,11000163,111,0,1,0,0,0,
11000164,南方国境武器店店员,10046000,144,230,4,1.08,11000164,0,11000164,111,0,1,0,0,0,
11000165,乌拉多,10046000,178,180,0,1,11000165,0,11000165,111,0,1,0,0,0,
11000166,艾恩萨乌斯国境警备员,10046000,186,229,6,1.1,11000166,0,11000166,111,0,1,0,0,0,
11000167,艾恩萨乌斯国境警备员,10046000,207,229,2,1.1,11000167,0,11000167,111,0,1,0,0,0,
11000168,弗朗西斯小姐,10025000,110,135,4,1,11000168,0,11000168,111,0,1,0,0,0,
11000169,鲁克斯老师,10004000,204,20,2,1,11000169,0,11000169,111,0,1,0,0,0,
11000170,普丽缇小姐,10031000,169,220,3,1,11000170,0,11000170,111,0,1,0,0,0,
11000171,利奇老师,30060000,7,2,1,1,11000171,0,11000171,111,0,1,0,0,0,
11000172,诺森国境警卫兵,10001000,128,230,5,1.1,11000172,0,10000033,111,0,1,0,0,0,
11000173,诺森国境警卫兵,10004000,192,27,7,1.1,11000173,0,10000033,111,0,1,0,0,0,
#20059/16～18　TGSイベント用　ECO_eventALL2に記述,,,,,,,,,,,,,0,
#11000174,インスマウス,30030002,2,5,4,1,11000174,0,11000139,111,0,1,0,0,0,
#11000175,タイニー,30030002,4,3,2,1,11000175,0,11000357,111,0,1,0,0,0,
#11000176,ホムラ,30030002,0,4,6,1,11000176,0,11000176,111,0,1,0,0,0,
#11000177,アイシー,30030002,0,1,6,1,11000177,0,11000177,111,0,1,0,0,0,
#11000178,ピボット,30030002,4,4,2,1,11000178,0,11000178,111,0,1,0,0,0,
#11000179,ニンフ,30030002,4,2,2,1,11000179,0,11000179,111,0,1,0,0,0,
#11000180,ピーノ,30030002,4,1,2,1,11000180,0,11000180,111,0,1,0,0,0,
#11000181,エミル,30030001,1,4,4,1,11000181,0,11000154,111,0,1,0,0,0,
#11000182,マーシャ,30030001,3,4,4,1,11000182,0,11000153,111,0,1,0,0,0,
#11000183,ティタ,20002003,32,63,2,1,11000183,0,11000158,111,0,1,0,0,0,
#11000184,ルルイエ,20002003,52,72,2,1,11000184,0,11000155,111,0,1,0,0,0,
#11000185,ベリアル,20002003,72,75,4,1,11000185,0,11000156,111,0,1,0,0,0,
#11000186,エミル,20002003,96,17,0,1,11000186,0,11000154,111,0,1,0,0,0,
#11000187,東軍騎士団兵士,20080006,43,25,2,1,11000187,0,11000033,111,0,1,0,0,0,
#11000188,西軍騎士団兵士,20080006,7,25,6,1,11000187,0,11000034,111,0,1,0,0,0,
#11000189,南軍騎士団兵士,20080006,25,7,0,1,11000187,0,11000035,111,0,1,0,0,0,
#11000190,北軍騎士団兵士,20080006,25,43,4,1,11000187,0,11000036,111,0,1,0,0,0,
#シアター1のマスター,,,,,,,,,,,,,0,
11000191,剧场总管,30180000,11,7,0,1,11000191,0,11000191,111,0,1,0,0,0,
#シアター内案内人　2005/09/06追加,,,,,,,,,,,,,0,
11000192,剧场引座员,30191000,11,23,4,1,10000134,0,11000160,111,0,1,0,0,0,
11000193,剧场引座员,30193000,11,23,4,1,10000135,0,11000161,111,0,1,0,0,0,
11000194,剧场引座员,30195000,11,23,4,1,10000136,0,11000162,111,0,1,0,0,0,
11000195,剧场引座员,30197000,11,23,4,1,10000137,0,11000163,111,0,1,0,0,0,
#ノース台地　2005/09/10追加,,,,,,,,,,,,,0,
11000196,诺森男僧兵,10049000,155,209,2,1.01,11000196,0,11000196,111,0,1,0,0,0,
11000197,诺森女僧兵,10049000,140,209,6,1.05,11000197,0,11000197,111,0,1,0,0,0,
11000198,暖石贩卖商,10049000,161,221,2,1.02,11000198,0,11000198,111,0,1,0,0,0,
#アイシー島　2005/09/10追加,,,,,,,,,,,,,0,
11000199,冰精灵族长,10051100,40,155,4,1,11000199,0,11000177,111,0,1,0,0,0,
11000200,冰精灵,10051100,71,208,6,1,11000200,0,11000177,111,0,1,0,0,0,
11000201,冰精灵,10051100,37,138,0,1,11000201,0,11000177,111,0,1,0,0,0,
#北の極限　2005/09/10追加,,,,,,,,,,,,,0,
11000202,诺森王国的居民,10051000,115,44,7,1.02,11000202,0,11000202,111,128,1,0,0,0,
11000203,诺森王国的居民,10051000,107,62,1,1,11000203,0,11000205,111,128,1,0,0,0,
11000204,诺森王国的居民,10051000,101,55,3,1.02,11000204,0,11000202,111,128,1,0,0,0,
11000205,诺森王国的居民,10051000,86,74,1,1,11000205,0,11000205,111,128,1,0,0,0,
11000206,诺森王国的居民,10051000,76,66,0,1.02,11000206,0,11000202,111,128,1,0,0,0,
11000207,诺森王国的居民,10051000,58,87,0,1,11000207,0,11000205,111,128,1,0,0,0,
#北の極限マップイズルー　2005/09/10追加,,,,,,,,,,,,,0,
11000208,伊华,30170000,2,3,6,1.02,11000208,0,11000198,111,0,1,0,0,0,
#不凍湖イグルーよろずや　2005/09/10追加,,,,,,,,,,,,,0,
11000209,杂货屋,30171000,2,2,0,1.02,11000209,0,11000198,111,0,1,0,0,0,
#ノーザンプロムナード　2005/09/10追加,,,,,,,,,,,,,0,
11000210,宝贝,10065000,73,121,6,1.1,11000210,0,11000049,111,0,1,0,0,0,
11000211,甜心,10065000,74,121,2,1,11000211,0,11000211,111,0,1,0,0,0,
11000212,诺森女僧兵,10065000,55,20,0,1.05,11000212,0,11000197,111,0,1,0,0,0,
11000213,诺森男僧兵,10065000,48,20,0,1.01,11000213,0,11000196,111,0,1,0,0,0,
#ノーザンシティ　2005/09/10追加,,,,,,,,,,,,,0,
11000214,道具精制师,30011002,3,0,0,1.15,11000118,0,11000118,111,0,1,0,0,0,
11000215,鉴定师,30011002,1,1,7,1.1,11000451,0,11000070,111,0,1,0,0,0,
#ノーザン商店東店　2005/09/10追加,,,,,,,,,,,,,0,
11000216,行会商人,30060001,4,0,0,1.05,11000216,0,11000052,111,0,1,0,0,0,
#ノーザンダンジョン奥の商人,,,,,,,,,,,,,0,
11000217,冻僵的商人,30171001,2,2,0,1.02,11000217,0,11000198,111,0,1,0,0,0,
#ノーザン裁縫屋　2005/09/10追加,,,,,,,,,,,,,0,
11000218,裁缝店,30020002,3,2,0,1.08,11000218,0,11000149,111,0,1,0,0,0,
#ノーザン宝石店　2005/09/10追加,,,,,,,,,,,,,0,
11000219,宝石商人,30021001,3,1,0,1,11000219,0,11000043,111,0,1,0,0,0,
#ノーザン酒屋（ギルド側）　,,,,,,,,,,,,,0,
11000220,瓦雷利亚,30010002,1,0,7,1,11000220,0,11000511,111,0,1,0,0,0,
#ノーザン武器屋　2005/09/10追加,,,,,,,,,,,,,0,
11000221,武器商店店员,30012001,2,1,0,1,11000221,0,11000221,111,0,1,0,0,0,
#ノーザン魔法屋　2005/09/10追加,,,,,,,,,,,,,0,
11000222,魔法商店店员,30001001,2,1,0,1.05,11000222,0,11000005,111,0,1,0,0,0,
#僧兵詰め所男性側　2005/09/10追加,,,,,,,,,,,,,0,
11000223,男僧兵,30162000,9,7,0,1.01,11000223,0,11000196,111,0,1,0,0,0,
11000224,男僧兵,30162000,7,16,6,1.01,11000224,0,11000196,111,0,1,0,0,0,
11000225,男僧兵,30162000,11,16,2,1.01,11000225,0,11000196,111,0,1,0,0,0,
#僧兵詰め所女性側　2005/09/10追加,,,,,,,,,,,,,0,
11000226,女僧兵,30162001,9,7,0,1.05,11000226,0,11000197,111,0,1,0,0,0,
11000227,女僧兵,30162001,7,16,6,1.05,11000227,0,11000197,111,0,1,0,0,0,
11000228,女僧兵,30162001,11,16,2,1.05,11000228,0,11000197,111,0,1,0,0,0,
#ノーザン宮殿ホール　2005/09/10追加,,,,,,,,,,,,,0,
11000229,男禁卫兵,30160000,9,2,0,1.01,11000229,0,11000229,111,0,1,0,0,0,
11000230,女禁卫兵,30160000,14,2,0,1.05,11000230,0,11000230,111,0,1,0,0,0,
#大導師の部屋　2005/09/10追加,,,,,,,,,,,,,0,
11000231,大导师,30164000,9,7,0,1.1,11000231,0,11000231,111,0,1,0,0,0,
11000232,大导师的部下,30164000,11,9,2,1.1,11000232,0,11000019,111,0,1,0,0,0,
11000233,大导师的部下,30164000,7,9,6,1.1,11000233,0,11000019,111,0,1,0,0,0,
#ロビー　2005/09/10追加,,,,,,,,,,,,,0,
11000234,少男见习生,30163000,15,9,2,1,11000234,0,11000234,111,0,1,0,0,0,
11000235,少女见习生,30163000,9,9,6,1,11000235,0,11000235,111,0,1,0,0,0,
#詰め所衛兵,,,,,,,,,,,,,0,
11000236,女僧兵,10065000,73,7,0,1.05,11000236,0,11000197,111,0,1,0,0,0,
11000237,武僧,10065000,30,7,0,1.01,11000237,0,11000196,111,0,1,0,0,0,
#ノーザン宮殿ホール立ち入り禁止NPC,,,,,,,,,,,,,0,
11000238,男禁卫兵,30160000,1,6,6,1.01,11000238,0,11000229,111,0,1,0,0,0,
11000239,男禁卫兵,30160000,1,13,6,1.01,11000239,0,11000229,111,0,1,0,0,0,
11000240,男禁卫兵,30160000,1,20,6,1.01,11000240,0,11000229,111,0,1,0,0,0,
11000241,女禁卫兵,30160000,22,6,2,1.05,11000241,0,11000230,111,0,1,0,0,0,
11000242,女禁卫兵,30160000,22,13,2,1.05,11000242,0,11000230,111,0,1,0,0,0,
11000243,女禁卫兵,30160000,22,20,2,1.05,11000243,0,11000230,111,0,1,0,0,0,
#ノーザンシティー入り口,,,,,,,,,,,,,0,
11000244,女僧兵,10065000,57,196,2,1.05,11000244,0,11000197,111,0,1,0,0,0,
11000245,男僧兵,10065000,46,196,6,1.01,11000245,0,11000196,111,0,1,0,0,0,
#ノーザンシティ　鑑定屋（ギルド側）,,,,,,,,,,,,,0,
11000246,道具精制师,30011001,3,0,0,1.15,11000118,0,11000118,111,0,1,0,0,0,
11000247,鉴定师,30011001,1,1,7,1.1,11000451,0,11000070,111,0,1,0,0,0,
#ノーザン酒屋（ギルド側）　2005/09/10追加,,,,,,,,,,,,,0,
11000248,瓦雷利亚的哥哥,30010001,1,0,7,1,11000248,0,11000198,111,0,1,0,0,0,
#高所恐怖症の男,,,,,,,,,,,,,0,
11000249,乌拉基米尔,10065000,28,184,4,1,11000249,0,11000249,158,0,1,0,0,0,
#アクロポリスシャフト前リングマスター　10/7実装予定,,,,,,,,,,,,,0,
11000250,军团管理员,10023000,73,170,0,1,11000250,0,11000043,111,0,1,0,0,0,
#ノーザン王国軍詰め所の中の人9/20追加,,,,,,,,,,,,,0,
11000251,年轻武僧,30162000,17,5,0,1.01,11000251,0,11000196,111,0,1,0,0,0,
11000252,男僧兵,30162000,17,6,4,1.01,11000252,0,11000196,111,0,1,0,0,0,
11000253,男僧兵,30162000,2,11,3,1.01,11000253,0,11000196,111,0,1,0,0,0,
11000254,年轻女僧兵,30162001,17,5,0,1.05,11000254,0,11000197,111,0,1,0,0,0,
11000255,女僧兵,30162001,17,6,4,1.05,11000255,0,11000197,111,0,1,0,0,0,
11000256,女僧兵,30162001,2,11,3,1.05,11000256,0,11000197,111,0,1,0,0,0,
#ノーザリン岬入国許可証販売人,,,,,,,,,,,,,0,
11000257,黑市商人,10001000,78,27,2,1,11000257,0,11000257,135,0,1,0,0,0,
#ノーザンシティ、復活の戦士,,,,,,,,,,,,,0,
11000258,复活战士,10065000,43,121,6,1.1,11000258,0,11000348,111,0,1,0,0,0,
#ノーザンダンジョン前、復活の戦士準備だけはしておく,,,,,,,,,,,,,0,
#11000259,復活の戦士,10050000,223,127,6,1.1,11000259,0,11000347,111,0,1,0,0,0,
#千人斬クエストカウンター,,,,,,,,,,,,,0,
11000260,千姫,10023000,85,183,6,1,11000260,0,11000211,111,0,1,0,0,0,
#シアター2のマスター,,,,,,,,,,,,,0,
11000261,剧场总管,30181000,11,7,0,1,11000261,0,11000261,111,0,1,0,0,0,
#シアター3のマスター,,,,,,,,,,,,,0,
11000262,剧场总管,30182000,11,7,0,1,11000262,0,11000191,111,0,1,0,0,0,
#11000263,シアターマスター,30183000,11,7,0,1,11000262,0,11000261,111,0,1,0,0,0,
