#出現場所情報,0,0,0,0,0,出現モンスター情報,
#マップID,0,0,0,0,0,モンスターID,
10013000,0,0,0,0,0,30290101,
10013000,0,0,0,0,0,30290101,
10013000,0,0,0,0,0,15442000,
10013000,0,0,0,0,0,26072000,
10013000,0,0,0,0,0,30040000,
10013000,0,0,0,0,0,30010000,
10013000,0,0,0,0,0,30010000,
10013000,0,0,0,0,0,30010000,
10013000,0,0,0,0,0,30010000,
10013000,0,0,0,0,0,30010000,
10013000,0,0,0,0,0,10052000,
10013000,0,0,0,0,0,15192000,
10013000,0,0,0,0,0,26072000,
10013000,0,0,0,0,0,10662000,
10013000,0,0,0,0,0,90000000,
10013000,0,0,0,0,0,30210000,
10013000,0,0,0,0,0,30150003,
10013000,0,0,0,0,0,10000000,
10013000,0,0,0,0,0,15820000,
10013000,0,0,0,0,0,30040004,
10013000,0,0,0,0,0,30150003,
10013000,0,0,0,0,0,10212000,
10013000,0,0,0,0,0,15442000,
10013000,0,0,0,0,0,15192000,
10013000,0,0,0,0,0,10152000,
10013000,0,0,0,0,0,30040006,
10013000,0,0,0,0,0,30210000,
10013000,0,0,0,0,0,30150003,
10013000,0,0,0,0,0,30000000,
10013000,0,0,0,0,0,90000000,
10013000,0,0,0,0,0,10000000,
10013000,0,0,0,0,0,10070000,
10013000,0,0,0,0,0,10050000,
10013000,0,0,0,0,0,10120000,
10013000,0,0,0,0,0,10000700,
10013000,0,0,0,0,0,30290111,
10014000,0,0,0,0,0,40000001,
10014000,0,0,0,0,0,10000000,
10014000,0,0,0,0,0,10050000,
10014000,0,0,0,0,0,10070000,
10014000,0,0,0,0,0,30000000,
10014000,0,0,0,0,0,30010000,
10014000,0,0,0,0,0,30010000,
10014000,0,0,0,0,0,30010000,
10014000,0,0,0,0,0,30010000,
10014000,0,0,0,0,0,30010000,
10014000,0,0,0,0,0,30010000,
10014000,0,0,0,0,0,30010000,
10014000,0,0,0,0,0,30010000,
10014000,0,0,0,0,0,30040000,
10014000,0,0,0,0,0,30290100,
10014000,0,0,0,0,0,30290100,
10014000,0,0,0,0,0,30290100,
10014000,0,0,0,0,0,30290100,
10014000,0,0,0,0,0,30290100,
10014000,0,0,0,0,0,30290100,
10014000,0,0,0,0,0,30290100,
10014000,0,0,0,0,0,30290100,
10014000,0,0,0,0,0,30290100,
10014000,0,0,0,0,0,30290100,
10014000,0,0,0,0,0,90000000,
10014000,0,0,0,0,0,90000001,
10014000,0,0,0,0,0,30210000,
10014000,0,0,0,0,0,30150003,
10014000,0,0,0,0,0,30040006,
10014000,0,0,0,0,0,30290100,
10014000,0,0,0,0,0,10001002,
10014000,0,0,0,0,0,30290109,
#10014000,0,0,0,0,0,30290300,
#10014000,0,0,0,0,0,16910000,
#10014000,0,0,0,0,0,15350000,
#10014000,0,0,0,0,0,10001100,
#10014000,0,0,0,0,0,30030031,
#10014000,0,0,0,0,0,10180103,
#10014000,0,0,0,0,0,30070003,
#10014000,0,0,0,0,0,30070007,
#10014000,0,0,0,0,0,30070008,
#10014000,0,0,0,0,0,10110100,
#10014000,0,0,0,0,0,30580000,
#10014000,0,0,0,0,0,26100006,
#10014000,0,0,0,0,0,10070001,
#10014000,0,0,0,0,0,10000014,
#10014000,0,0,0,0,0,30150011,
10015000,0,0,0,0,0,40000001,
10015000,0,0,0,0,0,10000000,
10015000,0,0,0,0,0,10050000,
10015000,0,0,0,0,0,10000400,
#10015000,0,0,0,0,0,10000000,
#10015000,0,0,0,0,0,10050000,
#10015000,0,0,0,0,0,10000400,
10015000,0,0,0,0,0,30040000,
10015000,0,0,0,0,0,30040002,
10015000,0,0,0,0,0,30040003,
10015000,0,0,0,0,0,30150000,
10015000,0,0,0,0,0,30150001,
10015000,0,0,0,0,0,30110000,
10015000,0,0,0,0,0,30130000,
10015000,0,0,0,0,0,30290100,
10015000,0,0,0,0,0,30290100,
10015000,0,0,0,0,0,30290100,
10015000,0,0,0,0,0,30290100,
10015000,0,0,0,0,0,30290100,
10015000,0,0,0,0,0,30290100,
10015000,0,0,0,0,0,30290100,
10015000,0,0,0,0,0,30290100,
10015000,0,0,0,0,0,30290100,
10015000,0,0,0,0,0,30290100,
10015000,0,0,0,0,0,30070000,
10015000,0,0,0,0,0,30040006,
10015000,0,0,0,0,0,90000001,
10015000,0,0,0,0,0,10030000,
10015000,0,0,0,0,0,10001002,
10015000,0,0,0,0,0,10001002,
#10015000,0,0,0,0,0,30290300,
#10015000,0,0,0,0,0,10001100,
#10015000,0,0,0,0,0,30030031,
#10015000,0,0,0,0,0,30070003,
#10015000,0,0,0,0,0,30070005,
#10015000,0,0,0,0,0,10110100,
#10015000,0,0,0,0,0,30580000,
#10015000,0,0,0,0,0,10005000,
#10015000,0,0,0,0,0,10005002,
#10015000,0,0,0,0,0,30150011,
10015000,0,0,0,0,0,30290111,
10017000,0,0,0,0,0,40000001,
10017000,0,0,0,0,0,10000400,
10017000,0,0,0,0,0,10000500,
10017000,0,0,0,0,0,10010000,
10017000,0,0,0,0,0,10050000,
10017000,0,0,0,0,0,10070600,
#10017000,0,0,0,0,0,10000400,
#10017000,0,0,0,0,0,10000500,
#10017000,0,0,0,0,0,10010000,
#10017000,0,0,0,0,0,10050000,
#10017000,0,0,0,0,0,10070600,
10017000,0,0,0,0,0,30040000,
10017000,0,0,0,0,0,30040002,
10017000,0,0,0,0,0,30040003,
10017000,0,0,0,0,0,30110000,
10017000,0,0,0,0,0,30360000,
10017000,0,0,0,0,0,30130000,
10017000,0,0,0,0,0,30150001,
10017000,0,0,0,0,0,30290100,
10017000,0,0,0,0,0,30290100,
10017000,0,0,0,0,0,30290100,
10017000,0,0,0,0,0,30290100,
10017000,0,0,0,0,0,30290100,
10017000,0,0,0,0,0,30290100,
10017000,0,0,0,0,0,10150000,
10017000,0,0,0,0,0,10150000,
10017000,0,0,0,0,0,10150000,
10017000,0,0,0,0,0,10150000,
10017000,0,0,0,0,0,10150000,
10017000,0,0,0,0,0,10150000,
10017000,0,0,0,0,0,10150000,
10017000,0,0,0,0,0,30360001,
10017000,0,0,0,0,0,30130001,
10017000,0,0,0,0,0,10010100,
10017000,0,0,0,0,0,10001001,
#10017000,0,0,0,0,0,30290300,
#10017000,0,0,0,0,0,10001100,
#10017000,0,0,0,0,0,30030031,
#10017000,0,0,0,0,0,30070000,
#10017000,0,0,0,0,0,30070003,
#10017000,0,0,0,0,0,30070005,
#10017000,0,0,0,0,0,10110100,
#10017000,0,0,0,0,0,30580000,
#10017000,0,0,0,0,0,10005000,
#10017000,0,0,0,0,0,10005002,
#10017000,0,0,0,0,0,30150011,
10017001,0,0,0,0,0,40000001,
10017001,0,0,0,0,0,30150004,
10017001,0,0,0,0,0,30150006,
10017001,0,0,0,0,0,30130002,
10017001,0,0,0,0,0,30130004,
10017001,0,0,0,0,0,30130006,
10017001,0,0,0,0,0,30070051,
10017001,0,0,0,0,0,30070053,
10017001,0,0,0,0,0,30070055,
10017001,0,0,0,0,0,30070057,
10017001,0,0,0,0,0,30070059,
10017001,0,0,0,0,0,30070061,
10017001,0,0,0,0,0,30150005,
10017001,0,0,0,0,0,30150007,
10017001,0,0,0,0,0,30130003,
10017001,0,0,0,0,0,30130005,
10017001,0,0,0,0,0,30130007,
10017001,0,0,0,0,0,30070052,
10017001,0,0,0,0,0,30070054,
10017001,0,0,0,0,0,30070056,
10017001,0,0,0,0,0,30070058,
10017001,0,0,0,0,0,30070060,
10017001,0,0,0,0,0,30070062,
#10017001,0,0,0,0,0,10600002,
#10017001,0,0,0,0,0,26130014,
#10017001,0,0,0,0,0,40000001,
#10017001,0,0,0,0,0,30150004,
#10017001,0,0,0,0,0,30150006,
#10017001,0,0,0,0,0,30130002,
#10017001,0,0,0,0,0,30130004,
#10017001,0,0,0,0,0,30130006,
#10017001,0,0,0,0,0,30070051,
#10017001,0,0,0,0,0,30070053,
#10017001,0,0,0,0,0,30070055,
#10017001,0,0,0,0,0,30070057,
#10017001,0,0,0,0,0,30070059,
#10017001,0,0,0,0,0,30070061,
#10017001,0,0,0,0,0,30150004,
#10017001,0,0,0,0,0,30150006,
#10017001,0,0,0,0,0,30130002,
#10017001,0,0,0,0,0,30130004,
#10017001,0,0,0,0,0,30130006,
#10017001,0,0,0,0,0,30070051,
#10017001,0,0,0,0,0,30070053,
#10017001,0,0,0,0,0,30070055,
#10017001,0,0,0,0,0,30070057,
#10017001,0,0,0,0,0,30070059,
#10017001,0,0,0,0,0,30070061,
#10017001,0,0,0,0,0,10005000,
#10017001,0,0,0,0,0,10005002,
#10017001,0,0,0,0,0,10005000,
#10017001,0,0,0,0,0,10005002,
#10017001,0,0,0,0,0,30150005,
#10017001,0,0,0,0,0,30150007,
#10017001,0,0,0,0,0,30130003,
#10017001,0,0,0,0,0,30130005,
#10017001,0,0,0,0,0,30130007,
#10017001,0,0,0,0,0,30070052,
#10017001,0,0,0,0,0,30070054,
#10017001,0,0,0,0,0,30070056,
#10017001,0,0,0,0,0,30070058,
#10017001,0,0,0,0,0,30070060,
#10017001,0,0,0,0,0,30070062,
10018000,0,0,0,0,0,40000001,
10018000,0,0,0,0,0,10000400,
10018000,0,0,0,0,0,10000500,
10018000,0,0,0,0,0,10010000,
10018000,0,0,0,0,0,10050000,
10018000,0,0,0,0,0,10070600,
#10018000,0,0,0,0,0,10000500,
#10018000,0,0,0,0,0,10010000,
#10018000,0,0,0,0,0,10050000,
#10018000,0,0,0,0,0,10070600,
10018000,0,0,0,0,0,30040000,
10018000,0,0,0,0,0,30360000,
10018000,0,0,0,0,0,30130000,
10018000,0,0,0,0,0,30150001,
10018000,0,0,0,0,0,30060000,
10018000,0,0,0,0,0,30290100,
10018000,0,0,0,0,0,30290100,
10018000,0,0,0,0,0,30290100,
10018000,0,0,0,0,0,30290100,
10018000,0,0,0,0,0,30290100,
10018000,0,0,0,0,0,30290100,
10018000,0,0,0,0,0,30290100,
10018000,0,0,0,0,0,30290100,
10018000,0,0,0,0,0,30290100,
10018000,0,0,0,0,0,30030002,
10018000,0,0,0,0,0,30210800,
10018000,0,0,0,0,0,30210800,
10018000,0,0,0,0,0,30210800,
10018000,0,0,0,0,0,30210800,
10018000,0,0,0,0,0,30040002,
10018000,0,0,0,0,0,30040003,
10018000,0,0,0,0,0,90000001,
10018000,0,0,0,0,0,10010100,
10018000,0,0,0,0,0,10001001,
#10018000,0,0,0,0,0,30290300,
#10018000,0,0,0,0,0,10001100,
#10018000,0,0,0,0,0,30030031,
#10018000,0,0,0,0,0,30070003,
#10018000,0,0,0,0,0,30070005,
#10018000,0,0,0,0,0,10005000,
#10018000,0,0,0,0,0,10005002,
#10018000,0,0,0,0,0,10110100,
#10018000,0,0,0,0,0,30580000,
#10018000,0,0,0,0,0,30150011,
10018001,0,0,0,0,0,10000002,
10018001,0,0,0,0,0,10000002,
10018002,0,0,0,0,0,40000001,
10018002,0,0,0,0,0,10580500,
10018002,0,0,0,0,0,10580500,
10018002,0,0,0,0,0,10580500,
10018002,0,0,0,0,0,10580500,
10018002,0,0,0,0,0,10580500,
10018002,0,0,0,0,0,10580500,
10018002,0,0,0,0,0,10580500,
10018002,0,0,0,0,0,26070500,
10018003,0,0,0,0,0,10000002,
10018003,0,0,0,0,0,10000002,
10019000,0,0,0,0,0,40000001,
10019000,0,0,0,0,0,10000700,
10019000,0,0,0,0,0,10040000,
#10019000,0,0,0,0,0,10000700,
#10019000,0,0,0,0,0,10040000,
10019000,0,0,0,0,0,10040200,
10019000,0,0,0,0,0,10040100,
10019000,0,0,0,0,0,10120000,
10019000,0,0,0,0,0,10120000,
10019000,0,0,0,0,0,10120000,
10019000,0,0,0,0,0,10120000,
10019000,0,0,0,0,0,10120000,
10019000,0,0,0,0,0,10030000,
10019000,0,0,0,0,0,10030000,
10019000,0,0,0,0,0,10030000,
10019000,0,0,0,0,0,10030000,
10019000,0,0,0,0,0,10030000,
10019000,0,0,0,0,0,10030000,
10019000,0,0,0,0,0,10030000,
10019000,0,0,0,0,0,10030000,
10019000,0,0,0,0,0,10030100,
10019000,0,0,0,0,0,10030100,
10019000,0,0,0,0,0,10030100,
10019000,0,0,0,0,0,10030100,
10019000,0,0,0,0,0,10030100,
10019000,0,0,0,0,0,10030100,
10019000,0,0,0,0,0,30000000,
10019000,0,0,0,0,0,30150002,
10019000,0,0,0,0,0,30010000,
10019000,0,0,0,0,0,30290102,
10019000,0,0,0,0,0,10030700,
10019000,0,0,0,0,0,10001001,
#10019000,0,0,0,0,0,10001100,
#10019000,0,0,0,0,0,30030031,
#10019000,0,0,0,0,0,30150011,
10019100,0,0,0,0,0,40000001,
10019100,0,0,0,0,0,10180000,
10019100,0,0,0,0,0,10180000,
10019100,0,0,0,0,0,10180000,
10019100,0,0,0,0,0,10180000,
10019100,0,0,0,0,0,10180000,
10019100,0,0,0,0,0,10180000,
10019100,0,0,0,0,0,10190000,
#10019100,0,0,0,0,0,10190000,
10019100,0,0,0,0,0,30270028,
10019100,0,0,0,0,0,10190000,
10019100,0,0,0,0,0,10190000,
10019100,0,0,0,0,0,10190000,
10019100,0,0,0,0,0,10190000,
10019100,0,0,0,0,0,10190000,
10019100,0,0,0,0,0,10190000,
10019100,0,0,0,0,0,10190000,
10019100,0,0,0,0,0,10190000,
10019100,0,0,0,0,0,10190000,
10019100,0,0,0,0,0,10190000,
#10019100,0,0,0,0,0,10001100,
#10019100,0,0,0,0,0,30030031,
10019100,0,0,0,0,0,10200000,
10019100,0,0,0,0,0,10200000,
10019100,0,0,0,0,0,10200000,
10019100,0,0,0,0,0,10200000,
10019100,0,0,0,0,0,10200000,
10019100,0,0,0,0,0,10200000,
10019100,0,0,0,0,0,10200000,
10019100,0,0,0,0,0,10200000,
10019100,0,0,0,0,0,30210200,
10019100,0,0,0,0,0,30210200,
10019100,0,0,0,0,0,30210200,
10019100,0,0,0,0,0,30210200,
10019100,0,0,0,0,0,30210200,
10019100,0,0,0,0,0,30030005,
10019100,0,0,0,0,0,30270004,
10019100,0,0,0,0,0,30270004,
10019100,0,0,0,0,0,26040000,
10019100,0,0,0,0,0,26040000,
10019100,0,0,0,0,0,10250000,
10019100,0,0,0,0,0,10001001,
10019100,0,0,0,0,0,30030005,
#10019100,0,0,0,0,0,30150011,
10020000,0,0,0,0,0,40000001,
10020000,0,0,0,0,0,10000700,
10020000,0,0,0,0,0,10040000,
#10020000,0,0,0,0,0,10000700,
#10020000,0,0,0,0,0,10040000,
10020000,0,0,0,0,0,10040200,
10020000,0,0,0,0,0,10120000,
10020000,0,0,0,0,0,10120000,
10020000,0,0,0,0,0,10120000,
10020000,0,0,0,0,0,10120000,
10020000,0,0,0,0,0,10120000,
10020000,0,0,0,0,0,10120000,
10020000,0,0,0,0,0,10120000,
10020000,0,0,0,0,0,10120000,
10020000,0,0,0,0,0,10120000,
10020000,0,0,0,0,0,10120000,
#10020000,0,0,0,0,0,10001100,
10020000,0,0,0,0,0,10120000,
#10020000,0,0,0,0,0,30030031,
10020000,0,0,0,0,0,10030000,
10020000,0,0,0,0,0,10030000,
#10020000,0,0,0,0,0,10030000,
#10020000,0,0,0,0,0,10030000,
#10020000,0,0,0,0,0,10030000,
10020000,0,0,0,0,0,10030000,
10020000,0,0,0,0,0,10030000,
10020000,0,0,0,0,0,10030000,
#10020000,0,0,0,0,0,10030000,
#10020000,0,0,0,0,0,30150011,
10020000,0,0,0,0,0,30000000,
10020000,0,0,0,0,0,30150002,
10020000,0,0,0,0,0,30010000,
10020000,0,0,0,0,0,30010000,
10020000,0,0,0,0,0,30010000,
10020000,0,0,0,0,0,30010000,
10020000,0,0,0,0,0,30010000,
10020000,0,0,0,0,0,30290101,
10020000,0,0,0,0,0,30290101,
10020000,0,0,0,0,0,30290101,
10020000,0,0,0,0,0,30290101,
10020000,0,0,0,0,0,30290101,
10020000,0,0,0,0,0,30000002,
10020000,0,0,0,0,0,30000003,
10020000,0,0,0,0,0,10120100,
10020000,0,0,0,0,0,10001002,
#10021002,0,0,0,0,0,40000001,
#10021002,0,0,0,0,0,10001100,
#10021002,0,0,0,0,0,30030031,
#10021002,0,0,0,0,0,90010029,
#10021002,0,0,0,0,0,90010030,
#10021002,0,0,0,0,0,90010031,
#10021002,0,0,0,0,0,90010032,
10022000,0,0,0,0,0,40000001,
10022000,0,0,0,0,0,10000000,
10022000,0,0,0,0,0,10070000,
10022000,0,0,0,0,0,10000800,
10022000,0,0,0,0,0,10040000,
10022000,0,0,0,0,0,30000000,
10022000,0,0,0,0,0,30010000,
10022000,0,0,0,0,0,30010000,
10022000,0,0,0,0,0,30010000,
10022000,0,0,0,0,0,30010000,
10022000,0,0,0,0,0,30010000,
10022000,0,0,0,0,0,30290100,
10022000,0,0,0,0,0,30290100,
10022000,0,0,0,0,0,30290100,
10022000,0,0,0,0,0,30290100,
10022000,0,0,0,0,0,30290100,
10022000,0,0,0,0,0,30290100,
10022000,0,0,0,0,0,30290100,
10022000,0,0,0,0,0,30290100,
10022000,0,0,0,0,0,30290100,
10022000,0,0,0,0,0,30290100,
10022000,0,0,0,0,0,30290100,
10022000,0,0,0,0,0,90000000,
10022000,0,0,0,0,0,30150001,
10022000,0,0,0,0,0,30040004,
10022000,0,0,0,0,0,30210000,
10022000,0,0,0,0,0,30290100,
10022000,0,0,0,0,0,10001002,
10022000,0,0,0,0,0,30290109,
#10022000,0,0,0,0,0,30290300,
#10022000,0,0,0,0,0,16910000,
#10022000,0,0,0,0,0,15350000,
#10022000,0,0,0,0,0,10001100,
#10022000,0,0,0,0,0,30030031,
#10022000,0,0,0,0,0,10180103,
#10022000,0,0,0,0,0,10110100,
#10022000,0,0,0,0,0,30580000,
#10022000,0,0,0,0,0,26100006,
#10022000,0,0,0,0,0,10000014,
#10022000,0,0,0,0,0,30070000,
#10022000,0,0,0,0,0,30070003,
#10022000,0,0,0,0,0,30070008,
#10022000,0,0,0,0,0,30150011,
